Node,Cost
214797,22
226872,23
104513,17
189825,19
100546,23
196381,23
72826,18
145427,23
250038,25
191458,26
245092,27
256828,31
10359,10
106390,20
159550,20
186321,24
36319,15
3216,10
160078,20
251769,28
125636,22
160256,18
218160,26
145025,23
214407,26
118884,23
99379,19
201763,24
89059,20
76604,22
20394,16
111518,22
9315,18
203112,24
193634,21
37270,14
252316,28
186607,22
225870,23
86715,21
245419,30
30733,14
75093,17
144088,21
135955,21
62878,12
131022,20
155466,19
140182,21
93382,20
72159,20
121204,22
223415,18
44623,13
6397,14
113342,21
19601,16
47455,18
119688,21
209581,27
235119,27
120642,19
46016,16
20810,17
46556,15
115712,20
30201,14
250251,30
105928,20
148492,17
159315,22
15863,11
219302,28
34326,18
116798,22
76232,22
233837,24
57243,20
13134,17
93567,19
36812,18
9237,14
180972,21
206032,22
156174,20
103499,20
223255,23
179920,24
218388,25
63001,23
162055,23
26093,16
2288,10
28702,14
5583,10
255609,31
164188,20
52735,13
221378,24
240535,29
181693,24
211639,25
256698,30
93736,18
101273,19
202988,22
133453,20
136087,20
177567,23
8337,9
230911,18
129554,21
208943,24
243107,25
10415,10
228460,27
126609,21
245879,26
152012,18
112738,22
119362,20
179117,19
212706,28
218296,23
198299,25
240221,25
81590,17
102916,18
70946,18
174623,24
182197,25
230717,23
189000,20
70399,16
159722,20
137978,20
64565,18
191712,22
143410,19
228966,24
32278,15
105817,22
238942,25
125613,17
175465,28
131476,21
143876,23
254900,28
36724,21
5780,13
152989,25
239628,24
93877,17
27758,14
180533,23
116647,15
3686,13
99621,17
118748,21
91803,20
163988,21
190686,24
56017,16
241540,25
6908,11
28058,19
105472,19
72740,18
215647,25
48851,18
9352,13
150589,19
202240,23
132363,20
96557,20
99610,19
215604,25
82903,19
248823,30
50407,15
103757,20
64053,21
29816,14
234884,25
58866,19
220043,24
22187,19
228416,29
10358,10
109860,21
162028,23
71333,20
55262,15
104469,22
99792,21
85234,20
136167,21
95792,22
173227,17
101314,21
29224,20
178883,25
216307,24
239623,21
206166,23
50728,13
14763,11
93905,19
250678,26
34732,17
139200,20
612,5
79699,20
254164,28
108778,21
92570,20
129588,18
72320,18
86944,20
157330,20
107991,21
184789,23
246093,25
23895,19
137617,22
73020,22
226378,25
38975,17
59840,20
226699,22
248782,30
15843,17
28068,21
239579,24
162230,18
150803,22
75298,14
250765,26
32148,14
225465,27
217790,23
76116,17
4442,16
155559,21
162242,23
38879,16
81209,22
93261,17
118574,21
100027,13
176799,23
190060,20
95991,16
81117,22
77946,20
153941,21
130186,22
234589,24
63156,20
65635,20
87563,20
175504,20
223472,23
2063,12
105774,17
103789,14
93391,22
155994,26
208068,26
160206,21
162342,21
110124,21
134882,24
213397,25
208712,24
241666,24
243946,27
121140,22
99986,20
173736,23
128,6
91228,18
74477,18
96101,22
117374,19
83972,20
94128,23
168,5
88634,20
112270,18
64574,15
134086,21
192668,22
252972,24
248947,26
244854,26
205167,21
149739,22
214093,25
91826,19
75812,12
122016,23
161274,22
38147,19
197322,22
121034,18
202148,23
39337,15
48066,17
186892,24
153139,18
105514,19
206544,23
231933,24
142732,24
66650,19
177973,24
246948,31
241885,21
42848,15
256369,29
107058,16
13119,11
25690,16
81008,18
72295,20
129270,21
185747,22
256644,28
113595,23
188879,22
22547,17
101710,22
187531,24
104484,19
241702,27
49772,14
84908,16
28606,12
153377,18
167873,19
228326,26
258443,30
252764,27
125233,23
76762,16
219351,22
173610,14
143123,16
55744,19
239013,25
237042,26
232396,31
200385,21
32386,22
128816,25
245054,26
11903,10
251573,27
227335,24
101815,19
9566,15
86708,19
193537,23
140022,21
72837,20
226731,25
19690,13
94294,18
128388,21
203367,27
213567,23
193109,24
221789,23
58136,18
209126,26
31438,18
153816,17
86855,19
141091,20
214139,23
89939,19
198912,23
33071,20
42716,14
183941,17
121712,21
261410,44
101755,20
63468,20
205464,24
134134,18
72744,21
168267,20
15856,15
55327,19
60617,18
123762,22
208246,24
198711,24
67340,20
240711,26
167849,22
55100,15
109036,22
187475,24
189274,18
92774,21
14183,14
107745,20
149852,18
201376,23
199866,21
167781,22
189829,22
81042,19
250877,28
38129,14
216655,23
173971,21
111316,21
182379,24
176303,20
136281,23
54003,16
219034,24
107862,19
109271,18
234298,25
97770,21
245915,27
30123,16
89793,17
144312,23
253138,24
237559,25
226309,26
77056,20
159488,22
24102,14
12899,13
105221,20
48583,17
26803,14
82579,20
220941,22
220049,26
67022,20
189975,26
28357,12
145815,16
204788,24
228457,31
143115,21
193334,24
222721,23
214312,28
95423,19
197240,25
80718,22
47360,17
225957,29
104584,17
121856,16
103988,23
202901,23
209602,28
27269,13
231440,25
119537,17
124266,18
84308,15
110981,19
112792,18
221457,23
9155,9
96292,20
89477,18
256272,29
87540,16
147746,22
231417,26
241581,25
18385,12
13274,17
174230,21
141765,22
260531,33
110766,21
110764,22
242995,25
74121,20
126913,20
133934,23
74345,21
47662,15
124972,19
58297,21
237781,26
49563,17
164638,21
137398,24
78237,21
207093,23
81614,17
79291,19
254303,34
86162,18
138747,18
136354,20
115112,22
16316,17
39301,17
71540,18
116811,22
94394,13
138104,18
124296,20
228505,24
161748,22
226664,24
218200,25
68963,16
81355,17
26249,14
67872,22
255081,31
42818,14
36411,17
209989,26
166151,22
162851,22
95702,17
116587,17
151095,20
200092,27
226368,24
253087,27
134095,23
216599,25
181856,22
19689,15
99673,20
191276,26
67642,21
216038,28
52116,20
253169,29
250342,26
244164,27
47181,19
194922,20
133958,18
212133,23
55127,18
43744,14
100413,20
233158,22
233769,23
226351,24
259994,37
87593,19
55630,20
197215,24
16686,18
260402,32
113914,17
182239,22
82117,18
28854,16
221410,18
123404,22
62529,17
76459,19
72625,22
198642,22
99554,20
124900,20
211897,23
245162,26
245477,27
27107,12
125395,20
139884,22
149534,21
188828,22
218569,21
246100,26
181649,22
131201,17
123032,20
85960,19
78045,18
27445,16
185256,24
191990,21
69172,16
57581,16
116122,21
168813,23
182583,24
171400,23
10392,11
111274,19
146441,24
87945,22
105932,24
96425,16
60763,21
109841,19
185913,22
3912,13
155902,24
217833,26
231890,31
181767,20
221041,24
118317,25
82765,19
8724,14
140411,20
218667,27
103889,12
126842,22
244999,25
213389,25
206606,17
209723,25
208586,21
257642,28
158538,23
80258,20
132177,20
256874,30
145326,19
190912,22
143603,23
170033,19
20216,15
217419,26
227356,27
60433,16
220235,28
59491,14
136983,23
140659,20
195276,24
74322,17
65696,18
184874,22
252284,28
147930,22
255176,26
9617,8
33119,15
98970,19
9845,14
155773,23
221431,24
148417,24
200221,24
121550,23
168371,19
220949,25
147261,21
4427,12
79675,16
52478,19
78981,16
213221,28
105760,22
96830,23
98436,18
209080,21
9143,14
13241,16
250276,29
92661,21
219440,24
53811,19
223430,29
24756,21
128723,21
45566,15
226245,23
218308,23
187629,23
166918,23
163543,24
86153,15
191081,23
145858,19
151058,23
155401,25
219684,27
181159,24
15572,16
211281,23
85329,16
125316,21
44466,19
126496,17
10126,15
135126,25
198368,25
148153,20
189637,19
115038,20
132113,20
185404,19
83939,19
51744,17
46873,18
165519,23
173632,17
201737,25
152756,21
209344,24
12451,13
51774,14
55536,18
90079,19
86824,20
226752,21
234967,24
211646,25
4879,11
117494,19
174297,20
86686,20
186547,22
31317,14
166750,20
45805,16
40881,15
16098,17
72892,18
142968,20
121182,22
217530,25
259834,30
139094,16
145436,21
166274,22
89484,19
256427,33
208884,22
102570,21
58010,18
196321,20
227747,23
157545,22
52317,18
183764,23
152130,23
30474,12
234008,27
236824,28
43826,17
188178,27
249463,29
255566,33
194608,19
151076,19
95844,21
108161,19
177819,20
104807,18
200033,21
73134,20
15540,16
11241,16
194784,19
49135,20
245649,27
259533,34
250778,28
92227,18
23312,16
77209,21
150047,22
228412,26
39443,14
38133,14
31851,17
92566,18
119058,24
53818,18
107836,19
207637,25
147778,22
224317,23
212077,26
2709,7
165301,16
244077,27
9049,15
257174,30
99624,20
128020,21
86167,22
113647,19
63354,17
228683,28
38111,13
38790,18
144865,23
56810,20
222062,26
243010,26
11681,13
69116,14
236785,29
118954,21
214363,26
67482,12
137864,22
80722,20
153488,21
1880,10
142923,18
59427,16
188742,23
101175,19
40759,17
151871,20
120262,21
128044,20
87194,19
238844,24
54759,17
198124,18
15231,11
148367,18
66775,19
189879,21
134250,21
250088,25
29715,17
132526,15
148855,22
241776,27
65765,18
82922,21
257167,36
91193,21
57617,20
6337,13
152898,22
170610,21
190515,23
78759,19
223485,24
234311,27
7119,12
81433,19
10084,15
209556,25
199230,20
215867,22
15141,12
162374,24
247770,28
210130,27
41344,21
35675,17
125250,18
52809,15
14257,14
62132,19
64004,19
82265,19
158787,20
164486,16
157664,20
15776,13
122244,20
160868,24
11612,14
253550,28
51350,20
167642,22
222083,28
219139,25
213900,27
186265,24
192706,20
99135,19
29628,16
67901,16
221176,19
202393,24
236136,24
216370,23
131045,24
83412,19
200970,21
256221,27
30135,16
131078,23
162626,24
133298,21
227815,26
82338,20
252860,25
214770,22
25482,18
128602,20
132791,24
181628,22
126637,20
81484,18
203626,22
194052,24
17382,14
51967,16
94963,19
137411,20
138220,23
134590,21
103966,23
114992,21
170049,23
239553,29
9027,10
87840,21
169732,23
106920,22
89161,18
138937,23
184610,19
167408,14
55161,20
236125,24
138161,21
232750,27
83405,22
9052,12
160596,22
163231,23
261361,40
25692,14
31451,11
75625,14
127039,16
219853,23
180171,23
179382,20
10987,14
227564,25
140333,23
260853,36
82291,20
194346,26
55354,18
146880,19
35873,13
249497,23
182857,22
164532,23
217534,27
41061,14
36554,16
59612,19
65931,18
37911,16
50009,20
162325,24
190743,23
47837,18
131949,23
56671,12
133082,19
49746,16
11800,12
66447,20
96727,23
173990,23
71766,17
46780,20
82304,17
185665,21
200205,21
117070,23
209413,25
34893,17
209537,22
29467,15
4749,14
64920,17
24728,15
254555,30
141152,22
127965,22
196184,22
30559,17
77371,18
230166,24
108282,15
144239,17
43813,17
255656,24
207372,23
191572,25
69776,19
119953,21
198087,23
125275,19
28562,15
80809,19
143026,21
148731,23
55687,19
228240,24
250344,29
77776,16
29893,17
178817,20
11763,11
40785,18
147375,21
154883,13
14151,14
189926,23
214240,28
42756,15
113640,20
189440,24
32076,15
137829,18
65477,19
41107,21
83739,24
190247,22
87921,20
243846,28
54549,18
158014,24
11714,12
8138,14
92050,21
98902,18
10672,12
45712,13
211862,24
162292,23
104644,21
93052,19
215488,24
241107,24
212419,24
86636,18
223144,29
14477,18
125975,20
145570,19
151677,22
55754,16
124071,22
276,5
156910,20
244929,28
34453,19
188784,19
23978,14
6115,12
39227,19
41601,18
123205,21
252701,29
98403,24
113186,20
246770,24
109703,18
145483,20
179107,20
146710,23
255075,26
234490,23
97200,16
184738,23
51329,18
43916,19
148520,24
242545,26
205314,24
129442,19
137132,18
81495,19
20066,12
149353,19
153031,23
179908,25
239515,21
169346,21
17,2
252593,30
191554,22
197476,24
57878,20
62420,18
77197,17
141610,20
108564,19
241496,23
226185,22
94590,21
130095,22
42903,15
211676,25
1995,8
227294,26
139365,19
51798,18
175220,22
183559,20
8306,12
135579,22
246164,30
113288,19
243587,24
152779,25
240795,28
145659,24
261212,39
214248,18
51761,16
46309,15
261778,17
200805,25
49789,18
60505,12
179095,20
8722,11
108384,20
243417,25
55394,11
121315,17
130819,21
40130,15
113439,21
31944,16
93175,16
23853,16
5719,16
223787,26
168767,27
60055,20
176207,21
133150,20
88153,20
108056,21
38379,17
66470,20
26044,15
77570,17
7708,14
129018,18
235268,30
134832,21
91489,19
119513,23
121147,21
139073,19
39544,15
18605,14
250961,27
20191,12
13012,11
74097,16
249531,33
106659,16
208895,24
258224,32
187375,22
16383,14
190611,23
109852,22
54606,20
144524,24
42038,20
162100,24
225629,30
251998,26
203862,24
81824,19
67910,14
118403,23
88917,15
133085,18
70941,17
215312,20
65782,20
95469,21
45548,23
137385,21
181404,20
55997,14
217588,23
160231,22
37292,16
143537,22
54545,15
14679,11
78302,16
94138,21
134443,22
12099,15
223106,24
222079,23
83168,18
47701,20
77074,19
60422,20
45500,18
218857,24
227566,24
66001,18
64348,14
42364,15
103802,19
81861,18
238272,27
227138,25
205969,26
65144,16
177075,20
230679,21
130251,22
239996,23
28033,16
147282,22
26276,15
130011,19
120387,18
83114,19
225411,24
79830,19
88279,18
193670,22
57368,15
118861,14
164879,22
199913,23
195762,23
198560,24
30882,14
20814,9
92910,23
217206,26
107583,19
40081,14
91379,17
193578,19
178386,21
212624,25
123438,19
65929,18
123858,21
136710,19
214467,23
131926,23
195499,24
93939,20
211761,26
173392,17
118305,23
168097,21
58911,16
68984,20
97322,24
162177,22
185601,22
40353,16
79842,21
117301,22
249120,28
119384,20
92749,20
122952,21
53913,15
32474,16
109145,19
98641,19
73600,20
227249,23
43184,23
227673,24
221537,25
31474,16
105623,20
251255,27
70182,17
206821,23
38286,16
233448,27
193226,20
160314,20
159017,18
140276,24
26586,16
59418,22
31329,19
24804,8
116021,18
175551,23
139790,23
52405,17
146243,18
155268,19
199819,23
24097,21
177123,24
183971,22
224842,27
240395,27
103396,21
128812,23
205135,22
84552,21
210166,25
144778,24
255031,31
64510,18
44357,21
230020,22
120480,19
259182,32
237778,27
53246,21
149647,19
182130,20
7398,15
143466,22
210623,27
1204,7
20323,13
79924,18
39850,20
69051,21
73377,20
261862,28
184403,22
46995,15
85750,18
52997,19
217196,24
16677,12
133433,20
3094,10
104321,20
156013,21
241472,29
91691,19
45565,20
138028,23
14629,12
231327,22
154078,21
36573,15
218888,25
138263,21
166537,26
259952,32
86578,21
7887,13
154047,22
65898,15
92834,20
218933,22
126598,22
123675,20
233923,26
52950,17
45501,18
156908,24
253601,27
171389,22
61073,17
109927,20
153,4
232925,28
23304,18
199631,26
199575,23
149102,19
106339,20
29504,16
173535,24
65952,20
156422,22
72239,15
156222,23
215610,22
203151,26
116212,23
183543,21
224713,26
88502,20
14722,12
112167,16
163338,21
72386,22
35241,16
252280,30
260065,37
255255,30
142028,22
6866,14
41314,18
232968,25
26737,19
185506,20
192495,22
197346,21
8904,12
120662,23
158707,25
6640,13
174512,23
63043,19
199834,21
112236,20
72039,16
1086,12
169544,18
80231,18
245134,25
84068,20
224441,24
241787,28
19368,19
41756,20
256106,30
123296,21
17823,14
231796,24
233879,27
6975,15
45749,18
222424,22
48584,17
33443,18
87611,20
166919,23
12862,15
146415,19
149006,22
110774,21
12013,12
207374,24
172973,25
197996,23
167861,19
48085,17
244549,27
2477,9
194831,25
198425,23
261271,44
234639,24
37796,15
16160,15
51241,12
98548,18
120739,22
153485,17
48005,19
121271,18
31775,11
76444,17
97012,18
57093,14
119951,19
170870,22
100196,22
210981,23
170006,23
218774,24
9503,12
97041,18
257572,31
97696,19
144136,22
234204,23
212774,25
115443,19
60345,18
68599,19
72899,14
239405,28
97675,22
4327,11
170228,21
104628,19
161879,20
243883,28
156296,20
73355,17
113253,21
167439,19
209805,26
76965,20
44006,15
27607,17
201687,24
195426,22
215939,24
161270,20
258026,29
178869,24
249260,26
6154,17
168422,18
5432,9
171484,22
48945,18
26013,15
71898,14
199468,26
137317,23
174780,23
32220,17
138874,20
101988,19
199977,23
239375,24
47999,18
198153,25
5355,8
11595,12
205914,24
191174,20
173579,21
201295,25
206926,22
87815,21
87080,18
174936,22
128713,23
50840,16
110771,19
43478,21
150999,21
115363,18
4148,14
134888,24
254495,27
233101,30
126438,22
220119,24
200453,25
184448,21
96589,20
27287,11
196333,20
9810,10
46900,19
87689,19
28639,15
230151,27
232544,24
16511,12
174157,18
43786,17
192474,21
245363,28
159022,20
122735,18
177616,24
256916,26
171599,18
256036,33
147841,18
249158,28
155270,20
44225,16
208572,27
145416,23
154514,23
235926,28
239127,28
140254,22
133118,20
133376,16
102767,23
218128,24
157627,21
18536,9
6803,14
149531,23
105288,22
144710,20
65171,22
206229,24
11517,11
156992,22
4799,15
107670,21
28358,12
46561,19
58542,17
118236,18
250591,26
110283,21
39138,17
247648,26
64976,16
254874,28
19683,16
147296,20
54055,13
109049,21
117316,24
211660,25
39911,15
43849,19
42423,20
215054,24
119642,19
229791,26
215089,24
71408,18
10459,12
211988,27
60000,14
61370,15
94840,20
133457,21
94436,21
6644,13
239174,26
5755,15
49859,18
23089,14
175416,23
231120,26
53659,18
121256,18
213243,23
22805,12
22034,18
135518,21
10653,17
158827,20
149511,25
172862,18
41079,17
181233,20
94742,20
145155,24
201949,22
176071,25
213976,22
231422,27
186411,23
25833,15
170181,20
174590,22
109984,18
103612,21
222926,26
40828,16
6760,14
85430,19
198532,21
261514,46
25829,19
1856,12
192448,24
174816,21
194910,20
93316,19
161359,20
17271,14
79268,21
33671,16
197798,21
54262,17
71661,19
223286,23
241158,26
36720,16
222846,22
161080,23
234647,25
27940,18
226786,23
213984,26
109921,22
83244,18
62079,20
134131,19
245413,25
27423,19
185283,23
22968,17
33780,15
7707,14
57940,19
83442,19
126446,20
180102,27
59633,16
12590,14
250538,25
67306,14
6595,10
226117,24
11470,13
72263,18
248107,30
256518,31
128805,20
256710,27
23012,19
197244,22
2164,7
25968,12
53666,12
42089,17
19167,12
125404,21
191532,22
150226,21
189010,20
180194,18
199951,22
253241,25
183992,23
163510,23
181283,20
37029,18
101149,17
175867,26
53480,19
204407,26
9343,15
174973,22
27488,19
117916,23
49454,18
82972,20
148845,22
35648,18
94978,19
215629,23
153846,23
178634,19
7607,14
216162,23
90114,22
165379,21
213538,23
157326,23
90188,17
239497,26
246084,28
63499,18
255146,31
131197,19
156694,21
13195,13
165383,19
117203,21
134552,20
169876,22
5918,13
177028,22
75766,20
60049,22
85219,15
61414,15
178357,18
241303,23
249659,29
215834,29
60229,18
124380,16
243389,25
69932,17
38238,17
119974,20
62442,17
60093,19
154573,20
122917,17
99862,20
220670,26
155286,22
149453,22
27588,15
109884,18
22801,16
108928,19
261229,44
136623,23
225498,25
237336,25
252151,30
123736,20
44917,17
140266,24
235828,26
227265,27
21850,14
121911,21
231444,20
131708,24
106879,20
259575,32
235140,28
182341,23
15211,17
12056,8
124008,18
60974,18
223332,22
146179,21
196170,24
21893,18
247536,26
23500,16
27938,14
79495,16
127791,22
38076,17
145554,23
244461,26
254935,31
53621,19
227744,25
57053,16
19080,9
256957,30
232513,24
211506,24
132945,17
22909,16
126211,20
93873,19
42291,14
161063,22
201772,31
214532,23
196336,25
31059,20
205149,22
162682,24
100636,17
145269,24
206082,25
218875,25
178341,21
18866,14
246539,29
214452,21
150197,22
256152,25
99459,19
98399,19
4853,13
12642,13
22456,13
143128,18
147659,20
9780,11
74223,23
228997,26
61235,22
255563,26
145475,24
230384,24
58341,16
224552,27
158852,15
58051,20
256915,35
13488,12
84490,18
238540,27
24601,12
193383,23
258088,23
159274,24
143232,22
81032,18
192423,19
120507,21
160338,23
257635,29
214250,21
119984,22
170210,21
31923,17
79132,18
208190,22
33993,14
26660,18
118685,19
92291,22
217900,27
55184,20
218340,26
248657,27
11752,12
22103,16
95845,17
114243,21
138688,19
63143,23
232294,23
169212,20
9805,11
